,open,close,high,low,volume,money
2014-11-26,4268.73,4400.32,4401.98,4268.73,9442832100.0,99998522762.0
2014-11-27,4447.36,4535.49,4535.95,4415.85,11324207200.0,121174542896.0
2014-11-28,4531.42,4722.38,4728.82,4509.42,16726101200.0,156262445141.0
2014-12-01,4795.04,4727.88,4875.56,4717.88,15075556400.0,155606823594.0
2014-12-02,4690.51,5066.07,5127.46,4684.69,16464984400.0,171497601998.0
2014-12-03,5096.46,5067.33,5310.98,4965.61,18640113000.0,209484218210.0
2014-12-04,5071.77,5445.04,5447.51,5039.72,16589042300.0,187469784314.0
2014-12-05,5574.39,5676.92,5812.81,5387.66,22580025200.0,271631546859.0
2014-12-08,5626.61,5964.52,6025.04,5525.5,19832967200.0,251783510359.0
2014-12-09,5912.26,5588.27,6228.12,5482.15,23459682300.0,331294015966.0
2014-12-10,5607.59,5714.32,5755.3,5281.25,17553579700.0,238535509755.0
2014-12-11,5563.46,5499.09,5751.64,5494.62,12257758000.0,169919763914.0
2014-12-12,5460.56,5523.61,5716.03,5460.56,10599572200.0,154035443443.0
2014-12-15,5466.35,5549.46,5572.74,5382.56,8877320100.0,120678130638.0
2014-12-16,5567.7,5932.44,5933.0,5536.66,14384981300.0,219489991281.0
2014-12-17,6052.15,6254.07,6275.53,5990.59,23011016400.0,314044105224.0
2014-12-18,6238.77,6079.45,6290.56,6044.78,13826972700.0,201476770694.0
2014-12-19,6093.69,6097.96,6175.49,5865.91,12891706400.0,176006476505.0
2014-12-22,6077.31,6211.51,6369.25,6005.84,20767399600.0,219392870327.0
2014-12-23,6115.62,6113.84,6337.84,6072.16,13777749700.0,160220824371.0
2014-12-24,6144.77,5775.48,6167.12,5683.21,11979077300.0,156069885599.0
2014-12-25,5859.37,6041.47,6072.1,5755.8,11964312800.0,153027448321.0
2014-12-26,6065.66,6406.38,6420.03,6046.36,15398404800.0,216491652402.0
2014-12-29,6639.83,6415.36,6706.21,6292.47,16867037600.0,243211990812.0
2014-12-30,6415.01,6584.8,6674.14,6369.17,14360575200.0,201431662639.0
2014-12-31,6586.35,6721.5,6746.16,6507.96,15866857400.0,211084611596.0
2015-01-05,6785.1,6793.41,6887.34,6631.16,15869890300.0,211075365652.0
2015-01-06,6671.84,6689.38,6871.78,6573.42,14850650000.0,192631204247.0
2015-01-07,6628.51,6709.43,6851.67,6613.83,11897660800.0,177482016653.0
2015-01-08,6740.23,6467.83,6762.61,6435.0,10186272800.0,145067307112.0
2015-01-09,6445.3,6517.41,6861.81,6404.35,14781375400.0,203375836861.0
2015-01-12,6509.28,6453.99,6608.23,6331.47,9676987600.0,147514545797.0
2015-01-13,6431.47,6362.39,6488.84,6328.26,6389810400.0,100756721629.0
2015-01-14,6391.47,6429.2,6508.74,6352.01,8084095800.0,106333113899.0
2015-01-15,6431.96,6701.59,6702.59,6375.59,10188859400.0,154405465771.0
2015-01-16,6726.9,6715.98,6816.51,6645.21,11817294500.0,165011906116.0
2015-01-19,6125.32,6064.67,6267.54,6063.38,11525627100.0,126856213972.0
2015-01-20,5924.38,5948.91,6064.29,5823.09,12824821200.0,181152692108.0
2015-01-21,6011.63,6344.71,6378.68,5982.43,14012757600.0,187110980661.0
2015-01-22,6355.37,6340.78,6394.95,6236.8,9454412900.0,133198551778.0
2015-01-23,6383.73,6430.7,6565.13,6377.5,11041730100.0,158675028501.0
2015-01-26,6448.51,6423.19,6461.11,6345.92,8746590000.0,126366592329.0
2015-01-27,6424.35,6288.04,6431.34,6164.8,9466327300.0,133778741966.0
2015-01-28,6221.3,6208.96,6341.85,6164.13,7269296700.0,105659573958.0
2015-01-29,6083.01,6082.75,6136.07,6023.11,7167041700.0,97486561186.0
2015-01-30,6123.27,6003.57,6170.32,5994.78,5820569100.0,81019618228.0
2015-02-02,5802.18,5811.06,5927.56,5793.98,6895693800.0,86854922594.0
2015-02-03,5891.81,6025.53,6050.82,5826.22,7498733700.0,102326473418.0
2015-02-04,6037.28,5911.88,6108.63,5907.6,6497471500.0,95445386265.0
2015-02-05,6170.42,5889.8,6170.72,5888.59,10743077600.0,137580081682.0
2015-02-06,5850.18,5855.57,5963.65,5799.87,6538586000.0,85815905314.0
2015-02-09,5839.7,6002.29,6076.2,5814.84,7859269400.0,114916562098.0
2015-02-10,5986.92,6085.99,6111.6,5962.24,6854528800.0,95537603836.0
2015-02-11,6096.46,6113.14,6133.18,6050.41,4520301200.0,70034487860.0
2015-02-12,6108.7,6092.63,6119.5,6008.47,4475195700.0,66465862677.0
2015-02-13,6127.27,6106.61,6209.97,6092.1,7180209800.0,93646670489.0
2015-02-16,6097.14,6086.21,6111.76,6043.07,4665607900.0,67319711577.0
2015-02-17,6102.24,6133.66,6192.85,6102.24,4913354200.0,72868563242.0
2015-02-25,6132.54,6010.15,6132.54,5984.28,4428882600.0,62694996360.0
2015-02-26,5994.07,6208.46,6217.41,5936.65,7738770500.0,109668977881.0
2015-02-27,6208.63,6180.47,6263.3,6163.13,6210960500.0,88259488797.0
2015-03-02,6245.46,6202.56,6269.32,6156.12,7729733600.0,117577839067.0
2015-03-03,6159.03,5976.55,6159.03,5973.24,7769144300.0,106622324308.0
2015-03-04,5988.12,5966.9,6019.32,5920.55,5593248500.0,73786382126.0
2015-03-05,5917.83,5885.79,5958.45,5847.78,6817699300.0,89350754895.0
2015-03-06,5889.14,5878.03,5959.7,5867.46,4905021500.0,66196097866.0
2015-03-09,5800.43,6015.62,6067.78,5706.62,11152712700.0,128911909298.0
2015-03-10,5961.51,5926.22,6017.12,5889.53,7150970100.0,87134392475.0
2015-03-11,5940.93,5967.14,6071.71,5940.93,6842089600.0,85594044270.0
2015-03-12,6075.51,6207.95,6289.17,6017.64,13097834100.0,157847858966.0
2015-03-13,6234.73,6219.81,6359.32,6171.17,10239916500.0,130464456217.0
2015-03-16,6265.18,6369.82,6370.91,6185.97,9156944800.0,130500444433.0
2015-03-17,6447.03,6468.87,6476.12,6378.27,11569048900.0,167023834444.0
2015-03-18,6501.11,6613.87,6614.67,6493.55,12642163000.0,165555977385.0
2015-03-19,6606.07,6529.84,6606.07,6493.26,9861143400.0,133671660553.0
2015-03-20,6567.9,6726.77,6859.29,6486.29,15314646600.0,240544382941.0
2015-03-23,6772.56,6816.11,6820.39,6722.23,12052210500.0,187776166846.0
2015-03-24,6811.05,6713.36,6840.64,6645.25,12897589100.0,177751795751.0
2015-03-25,6687.22,6579.41,6765.48,6556.92,10976599400.0,151719403446.0
2015-03-26,6527.71,6617.51,6729.84,6462.52,8941461300.0,133914766145.0
2015-03-27,6614.09,6622.64,6700.15,6563.46,7909427200.0,105128734937.0
2015-03-30,6686.37,6858.2,6879.29,6632.79,13905930700.0,183423808441.0
2015-03-31,6977.44,6804.93,7135.51,6775.84,14722528700.0,218150059698.0
2015-04-01,6828.39,6928.07,6961.87,6796.8,10585521600.0,164403306013.0
2015-04-02,6988.43,6863.81,7000.24,6774.73,9949626100.0,148874715900.0
2015-04-03,6835.34,6984.21,6990.99,6822.04,10065965700.0,163987857613.0
2015-04-07,7066.64,7148.16,7148.71,7009.97,14115967400.0,202317272025.0
2015-04-08,7165.8,7357.16,7388.87,7091.9,17054505900.0,266913088019.0
2015-04-09,7414.56,7298.0,7656.46,7283.49,16827662700.0,277102386852.0
2015-04-10,7279.68,7453.35,7473.06,7240.14,12704634200.0,195754992938.0
2015-04-13,7617.89,7547.46,7645.96,7471.7,16033214100.0,212811180580.0
2015-04-14,7556.32,7514.09,7558.5,7379.91,12644417900.0,192196606734.0
2015-04-15,7493.45,7480.21,7664.37,7443.06,15219869600.0,194672683485.0
2015-04-16,7414.05,7706.17,7706.75,7384.94,12868083200.0,182507252627.0
2015-04-17,7823.43,7705.3,7861.42,7660.38,15691253700.0,217818572415.0
2015-04-20,7733.15,7361.81,7733.15,7356.16,18441276700.0,241285990456.0
2015-04-21,7362.87,7572.69,7607.94,7333.77,12639794200.0,185226975305.0
2015-04-22,7633.1,7855.79,7862.12,7596.61,14813103000.0,238975296662.0
2015-04-23,7882.86,7734.45,7884.54,7686.98,13090024500.0,225693448672.0
2015-04-24,7589.62,7501.5,7625.78,7408.88,12230027800.0,193485311499.0
2015-04-27,7548.02,7655.39,7695.49,7548.02,12830494700.0,186147784983.0
2015-04-28,7668.66,7713.29,7924.59,7589.01,20978493300.0,262193019485.0
2015-04-29,7682.66,7688.72,7747.12,7593.74,11004238000.0,158599999047.0
2015-04-30,7697.27,7567.8,7748.71,7567.39,10373344000.0,164057824612.0
2015-05-04,7565.14,7583.71,7585.1,7442.37,7947465700.0,124980947821.0
2015-05-05,7572.05,7302.48,7596.97,7263.38,10892681400.0,162036562325.0
2015-05-06,7360.96,7365.06,7615.25,7292.86,10543325300.0,188883865006.0
2015-05-07,7307.5,7337.56,7417.2,7280.39,7720061700.0,128720964537.0
2015-05-08,7419.78,7336.21,7445.75,7198.88,7169692400.0,120368504794.0
2015-05-11,7333.72,7485.63,7487.41,7246.99,10126281700.0,159800888307.0
2015-05-12,7467.64,7530.71,7612.92,7387.17,10218438400.0,173011954869.0
2015-05-13,7543.96,7398.61,7557.05,7353.52,8406570500.0,131709638915.0
2015-05-14,7407.04,7370.79,7482.69,7335.24,7482754500.0,121696372810.0
2015-05-15,7336.81,7179.36,7347.03,7129.13,7481109800.0,120513712664.0
2015-05-18,7099.45,7019.96,7140.88,7015.7,6333977200.0,100823960663.0
2015-05-19,7006.62,7356.98,7418.44,7005.09,9700883800.0,171262863032.0
2015-05-20,7379.96,7333.93,7473.67,7287.04,9436738400.0,154318914243.0
2015-05-21,7353.28,7355.58,7374.36,7280.15,6413187300.0,102277088123.0
2015-05-22,7424.95,7596.47,7613.24,7407.22,11524356500.0,191366035671.0
2015-05-25,7654.43,7786.92,7841.97,7654.43,12229716400.0,207708268524.0
2015-05-26,7841.84,7843.3,7860.01,7676.37,11564165300.0,198319738699.0
2015-05-27,7836.55,7755.22,7884.91,7719.81,10323695700.0,172274754177.0
2015-05-28,7740.33,7208.64,7756.12,7199.52,13240425300.0,207188591609.0
2015-05-29,7236.71,7175.51,7294.71,7045.9,10056929900.0,149371775430.0
2015-06-01,7166.68,7508.78,7560.63,7092.89,12011293700.0,173658527546.0
2015-06-02,7489.08,7507.68,7543.2,7385.18,10753862600.0,151784642888.0
2015-06-03,7509.54,7509.18,7550.33,7403.78,10599530500.0,158241111782.0
2015-06-04,7529.3,7762.82,7822.56,7323.38,18173414500.0,244262449306.0
2015-06-05,7912.38,7697.89,7938.29,7563.7,15103910400.0,214662665719.0
2015-06-08,7718.33,8123.42,8145.16,7671.7,23086975300.0,308214955289.0
2015-06-09,8160.03,7990.61,8201.39,7896.7,19329106000.0,239417684522.0
2015-06-10,7897.72,7905.56,8004.68,7849.31,11487424200.0,154300672871.0
2015-06-11,7903.69,7855.17,7925.38,7771.19,10077894200.0,148798797347.0
2015-06-12,7891.23,7872.47,7929.4,7797.41,10777661300.0,150779649721.0
2015-06-15,7928.58,7650.31,7944.27,7638.06,11623914200.0,176067824980.0
2015-06-16,7595.12,7556.43,7755.23,7477.16,10573255300.0,146880542683.0
2015-06-17,7631.13,7603.1,7673.18,7472.61,11990285500.0,153785269267.0
2015-06-18,7534.71,7253.18,7534.71,7253.12,9930387700.0,133098757622.0
2015-06-19,7183.38,6902.37,7292.17,6896.28,9381604800.0,130941903360.0
2015-06-23,6917.78,7155.34,7164.82,6750.29,9697042300.0,135425414988.0
2015-06-24,7170.7,7222.1,7237.43,7017.78,9550185500.0,134041638667.0
2015-06-25,7322.9,7030.02,7340.21,6996.83,11170782200.0,155010342593.0
2015-06-26,6885.84,6542.58,7108.91,6396.33,13186257300.0,181221155146.0
2015-06-29,6713.56,6408.67,6765.15,6064.12,14835334500.0,198140198264.0
2015-06-30,6432.51,6886.34,6888.65,6317.12,15596841200.0,203927772523.0
2015-07-01,6780.53,6567.19,6859.75,6528.41,11593634600.0,154035955870.0
2015-07-02,6688.73,6561.53,6774.84,6309.45,15728153500.0,192217209341.0
2015-07-03,6493.34,6262.15,6634.85,6080.48,13173745200.0,162695368719.0
2015-07-06,6813.66,6683.61,6813.66,6432.72,25698051100.0,290371292762.0
2015-07-07,6526.64,6848.16,6872.51,6316.31,27382194200.0,348716032873.0
2015-07-08,6327.33,6308.48,6652.71,6210.76,28345872200.0,301190840205.0
2015-07-09,6241.33,6688.83,6834.51,5964.23,22369038600.0,261493252166.0
2015-07-10,6560.85,6913.25,7183.45,6496.52,23346792900.0,291242382650.0
2015-07-13,6774.07,6800.23,6990.47,6651.15,17013039000.0,218146257216.0
2015-07-14,6672.2,6574.81,6720.57,6448.56,14020777500.0,172442599445.0
2015-07-15,6486.67,6510.42,6641.72,6377.97,13232704600.0,153435858288.0
2015-07-16,6501.32,6452.0,6537.25,6394.23,9327572300.0,101800281122.0
2015-07-17,6492.35,6585.77,6639.78,6416.1,8472942800.0,106260874433.0
2015-07-20,6578.31,6513.07,6596.85,6485.74,8125123800.0,104886552841.0
2015-07-21,6452.68,6467.62,6543.45,6404.3,7468284400.0,97965848987.0
2015-07-22,6432.31,6383.6,6453.43,6363.54,6217303800.0,80085804616.0
2015-07-23,6390.25,6513.07,6527.83,6377.67,7270864800.0,102913104516.0
2015-07-24,6522.21,6378.46,6525.01,6371.06,7271293800.0,98937153517.0
2015-07-27,6297.15,5821.76,6319.33,5816.1,9260759500.0,107327010869.0
2015-07-28,5679.37,5933.87,5992.47,5650.58,10840755800.0,135592455712.0
2015-07-29,5926.56,5952.49,5958.09,5827.06,6279840400.0,79977005606.0
2015-07-30,5938.87,5794.35,5991.98,5789.38,5565806000.0,72185596500.0
2015-07-31,5756.67,5793.24,5854.76,5708.25,5384653100.0,67305363843.0
2015-08-03,5724.48,5879.3,5880.77,5694.29,6469651400.0,73367872876.0
2015-08-04,5859.11,5966.94,5972.49,5814.6,4358278300.0,55046960776.0
2015-08-05,5936.52,5828.24,5945.68,5826.94,3450662700.0,43932878953.0
2015-08-06,5760.32,5778.55,5869.35,5746.96,2936867500.0,37688696135.0
2015-08-07,5817.75,5845.53,5898.84,5801.64,3319047300.0,42172201919.0
2015-08-10,5844.85,6068.55,6091.64,5808.99,6639430200.0,84178582538.0
2015-08-11,6027.23,5983.11,6061.81,5962.75,4936509800.0,63036440974.0
2015-08-12,5913.39,5901.07,6008.28,5899.31,4119294200.0,54303066343.0
2015-08-13,5908.84,5929.93,5964.23,5835.05,3696588800.0,47028058068.0
2015-08-14,5948.92,5931.51,5955.71,5909.79,3981593200.0,54790446223.0
2015-08-17,5892.15,5841.56,5895.66,5794.99,3935870700.0,49903684511.0
2015-08-18,5858.84,5579.6,5961.78,5579.36,6621029600.0,85896570536.0
2015-08-19,5536.42,5630.37,5631.01,5425.76,5996150800.0,70048031112.0
2015-08-20,5585.51,5472.41,5615.88,5472.41,4114289200.0,48379886363.0
2015-08-21,5425.48,5250.64,5485.58,5240.25,5133550600.0,57523904509.0
2015-08-24,5087.17,4761.66,5110.35,4736.28,8473220000.0,83291232484.0
2015-08-25,4527.23,4437.32,4756.34,4374.12,9054833000.0,86378747373.0
2015-08-26,4479.0,4561.21,4734.64,4378.83,9112374200.0,85888742624.0
2015-08-27,4664.72,4920.59,4921.96,4564.68,8468060500.0,82793198501.0
2015-08-28,4954.32,5014.15,5042.19,4871.47,8274261000.0,87785742689.0
2015-08-31,4946.87,5084.91,5089.54,4804.81,7913032300.0,82745243613.0
2015-09-01,4972.28,5176.35,5195.18,4869.25,12351930800.0,115168469208.0
2015-09-02,4987.06,5218.97,5235.05,4974.48,13339451400.0,117109860584.0
2015-09-07,5139.8,4961.27,5175.2,4945.77,5745344600.0,53400236511.0
2015-09-08,4931.0,5086.51,5096.87,4884.22,4450174300.0,43931045173.0
2015-09-09,5089.99,5159.51,5185.7,5067.44,4996600400.0,53933361361.0
2015-09-10,5098.32,5147.46,5169.74,5081.98,3394585400.0,36258049718.0
2015-09-11,5127.75,5116.61,5172.22,5091.3,2439027300.0,27134954558.0
2015-09-14,5118.01,5144.5,5145.69,4916.92,5792877100.0,63450139711.0
2015-09-15,5041.42,5034.09,5079.85,4975.47,4020781000.0,39023934951.0
2015-09-16,5007.46,5164.04,5243.04,4958.88,3612268600.0,36997867169.0
2015-09-17,5123.59,5061.2,5184.25,5060.9,2904902000.0,31089854966.0
2015-09-18,5080.8,5067.1,5126.66,5058.75,2058496100.0,21422034570.0
2015-09-21,5023.21,5087.09,5098.41,5009.45,2151445500.0,22013016473.0
2015-09-22,5092.4,5181.34,5226.56,5078.47,3046258700.0,35815999635.0
2015-09-23,5118.75,5057.36,5153.42,5050.14,2228278100.0,24706367075.0
2015-09-24,5082.27,5072.76,5101.72,5040.42,1647472000.0,18248009589.0
2015-09-25,5058.06,5067.77,5079.95,4990.66,2355069700.0,24614493047.0
2015-09-28,5033.55,5048.7,5057.82,4998.73,1384683400.0,13983469769.0
2015-09-29,4982.33,4975.2,5009.8,4921.44,1960551300.0,20237356704.0
2015-09-30,4981.22,5011.81,5057.28,4971.06,2013484400.0,22549147710.0
2015-10-08,5214.27,5099.53,5214.27,5096.6,3100545900.0,37516080791.0
2015-10-09,5124.34,5187.03,5202.02,5113.56,2595355500.0,29347405971.0
2015-10-12,5194.21,5335.79,5397.58,5183.69,4641161200.0,52149677522.0
2015-10-13,5298.1,5301.15,5330.25,5271.58,2434872000.0,27446582538.0
2015-10-14,5269.36,5244.94,5323.52,5242.18,2599822000.0,30013003516.0
2015-10-15,5245.66,5346.86,5347.21,5239.88,2860546000.0,32043845970.0
2015-10-16,5376.42,5410.74,5437.81,5368.28,4015496200.0,46812418106.0
2015-10-19,5423.73,5440.24,5509.24,5406.12,4145918200.0,50296796370.0
2015-10-20,5425.97,5457.6,5457.97,5395.25,2904363300.0,36152387259.0
2015-10-21,5457.83,5451.6,5540.25,5305.72,6218182900.0,64491498332.0
2015-10-22,5384.08,5428.18,5431.19,5362.65,3579824800.0,37333134558.0
2015-10-23,5435.87,5472.52,5487.69,5407.09,3311168700.0,37938865371.0
2015-10-26,5538.36,5508.89,5606.53,5488.64,4337733000.0,57588383186.0
2015-10-27,5487.36,5504.75,5514.24,5390.28,2920816200.0,35780122202.0
2015-10-28,5478.47,5409.58,5490.88,5403.38,2683581800.0,30206279253.0
2015-10-29,5423.54,5400.35,5437.03,5386.64,2090752900.0,24740248393.0
2015-10-30,5396.95,5443.97,5508.12,5379.33,3400654100.0,43122814375.0
2015-11-02,5384.53,5359.17,5446.36,5359.17,2643821300.0,31128929052.0
2015-11-03,5370.66,5352.92,5402.61,5337.35,2411993800.0,26947564397.0
2015-11-04,5366.97,5648.87,5659.66,5365.09,6264716100.0,79776353760.0
2015-11-05,5670.11,5847.48,6003.64,5667.17,12820815400.0,177515022541.0
2015-11-06,5812.36,6050.61,6074.09,5798.23,9914558400.0,143872279917.0
2015-11-09,6095.67,6140.64,6353.89,6095.53,13436429300.0,182359933382.0
2015-11-10,6055.69,6134.86,6297.4,6043.92,9479695800.0,134059872723.0
2015-11-11,6103.73,6119.9,6162.63,5989.38,7079413200.0,102321957982.0
2015-11-12,6127.83,6027.89,6133.44,6001.01,5941824600.0,90374421178.0
2015-11-13,5963.93,6011.04,6085.87,5959.08,5830136400.0,87817080577.0
2015-11-16,5904.86,5994.01,5994.01,5900.78,4311225700.0,62951867782.0
